best_eval_accuracy = 0.6046901172529313
eval_accuracy = 0.6046901172529313
eval_loss = 0.9667929583054813
global_step = 624
loss = 0.2193882568359375
0	1	2	[-2.002 -1.58  -1.567 -3.465]
2355	3	3	[-4.95  -4.484 -6.406 -4.36 ]
2356	0	2	[-6.164 -6.727 -5.64  -6.492]
2357	0	0	[ 1.069   0.36   -0.4333 -0.0478]
2358	0	2	[-5.11  -5.4   -4.168 -5.637]
2359	0	0	[-1.524 -5.88  -6.01  -6.254]
2360	0	0	[-2.803 -5.88  -6.01  -6.254]
2361	2	0	[-0.196 -4.016 -0.742 -2.312]
2362	2	0	[-3.146 -4.42  -4.395 -5.023]
2363	1	1	[-4.535 -2.021 -4.71  -4.727]
2364	2	1	[0.791  1.419  1.005  0.4138]
2365	1	0	[1.419  1.005  0.4138 0.791 ]
2366	2	2	[-3.844 -2.623 -2.291 -2.79 ]
2367	1	1	[-3.285   -0.03146 -2.617   -1.787  ]
2368	1	1	[-2.465  1.285 -2.766 -3.428]
2369	0	0	[ 1.122   0.467   0.7944 -0.9707]
2370	1	0	[-3.959 -4.516 -5.6   -4.4  ]
2371	2	2	[-3.959 -4.4   -1.291 -5.6  ]
2372	1	1	[-4.977   0.7974 -4.176  -4.31  ]
2373	1	1	[-4.176 -1.972 -4.31  -4.977]
2374	1	1	[-1.559 -1.056 -4.832 -5.08 ]
2375	0	0	[ 0.4277 -1.972  -1.202  -3.05  ]
2376	3	2	[-4.46  -3.803 -2.748 -4.37 ]
2377	0	2	[-3.922 -3.803 -2.748 -4.46 ]
2378	0	3	[-4.145 -4.984 -5.266 -3.637]
2379	2	2	[-5.266  -4.984  -1.8125 -3.637 ]
2380	3	1	[1.293 3.48  3.135 3.28 ]
2381	0	1	[1.53   2.006  0.1847 0.8003]
2382	0	0	[ 0.24  -2.61  -3.605 -3.635]
2383	1	1	[-3.914 -2.701 -4.387 -3.818]
2384	1	3	[0.66   0.7593 1.065  3.963 ]
2385	0	0	[ 3.52     3.512    1.627   -0.05872]
2386	2	0	[-1.4   -2.04  -1.554 -3.781]
2387	3	3	[-1.4    -2.04   -3.781  -0.5317]
2388	1	1	[-2.273  1.304 -2.996 -1.175]
2389	0	0	[-0.9224 -1.175  -2.996  -2.273 ]
2390	2	3	[-4.664 -3.414 -4.426 -3.33 ]
2391	1	1	[-2.834   0.1285 -1.294  -1.485 ]
2392	0	0	[ 0.7915 -3.598  -0.7866 -3.809 ]
2393	1	2	[-2.197  -0.7935  1.125  -0.8604]
2394	3	1	[-3.328 -2.383 -3.773 -2.58 ]
2395	1	2	[-2.012 -2.59  -0.429 -2.055]
2396	0	1	[-0.4348 -0.1669 -3.635  -2.408 ]
2397	1	0	[-5.38  -5.406 -6.137 -5.38 ]
2398	0	3	[-3.27  -4.914 -3.635 -3.191]
2399	1	1	[-6.684 -5.8   -7.117 -6.805]
2400	0	2	[1.282 3.795 4.434 2.367]
2401	1	1	[1.372   1.659   0.03668 0.8926 ]
2402	3	3	[-3.99  -2.855 -1.86  -1.691]
2403	3	3	[-1.339  -0.9546 -3.826   0.2012]
2404	3	3	[-4.07  -4.375 -3.578 -1.326]
2405	3	2	[-5.523 -5.035 -5.008 -5.05 ]
2406	3	3	[-2.443 -5.086 -1.146 -0.175]
2407	0	3	[-1.754 -2.762 -1.457 -1.409]
2408	2	2	[-1.346  -1.3125  1.467   0.863 ]
2409	3	0	[-2.832 -4.953 -3.6   -3.295]
2410	0	1	[-2.    -1.097 -3.395 -2.156]
2411	2	0	[-2.014 -4.293 -3.967 -4.676]
2412	3	1	[-4.293 -2.014 -4.676 -2.379]
2413	0	0	[ 0.75  -1.832 -4.395 -2.74 ]
2414	1	3	[-2.537   -1.942   -3.113    0.07574]
2415	3	2	[-3.416 -2.926 -2.479 -3.912]
2416	1	1	[-2.926 -2.05  -2.479 -3.416]
2417	2	3	[-3.822 -4.023 -1.967 -1.936]
2418	1	3	[-4.023 -2.219 -3.822 -1.936]
2419	0	0	[2.703 1.544 2.19  1.483]
2420	0	3	[-2.57  -2.508 -3.666 -2.02 ]
2421	3	3	[-2.273 -2.09  -2.254  1.25 ]
2422	1	3	[3.291  3.275  0.9517 3.428 ]
2423	1	1	[-0.3186  2.172   0.3516 -0.8765]
2424	2	2	[-0.8584 -1.629   1.591   1.301 ]
2425	1	2	[-4.523 -1.912 -0.963 -3.857]
2426	3	1	[-4.523 -0.963 -3.857 -5.043]
2427	2	2	[-1.447   1.102   2.25    0.5537]
2428	0	1	[-4.55  -4.473 -5.496 -5.01 ]
2429	1	1	[-5.086 -2.482 -5.305 -5.105]
2430	1	1	[-3.143 -2.154 -2.426 -2.184]
2431	3	0	[-1.344 -2.516 -4.41  -1.566]
2432	2	2	[-0.7993  0.166   0.563  -1.375 ]
2433	2	2	[-5.277 -5.906 -2.012 -5.516]
2434	0	2	[1.586 1.802 2.023 1.573]
2435	3	3	[-4.67  -4.402 -4.297 -3.111]
2436	1	1	[ 0.779  1.995 -1.995  1.434]
2437	2	2	[-1.995  0.779  1.606  1.434]
2438	3	1	[-4.754 -4.04  -4.13  -4.22 ]
2439	1	0	[-2.637 -3.297 -4.152 -2.96 ]
2440	0	0	[ 0.6133 -2.652  -2.143  -1.233 ]
2441	0	0	[ 1.256   0.1114 -2.307  -2.633 ]
2442	1	1	[-2.973  3.406  2.861  2.977]
2443	1	1	[-3.02   -0.1954 -1.161  -2.096 ]
2444	3	3	[-6.684 -5.93  -6.227 -1.625]
2445	0	0	[-3.44  -5.098 -3.6   -3.855]
2446	1	3	[-2.902 -2.904 -3.094 -2.436]
2447	2	1	[-2.14  -1.231 -2.018 -1.724]
2448	3	3	[-6.145  -4.836  -5.63    0.6045]
2449	1	2	[-2.398 -2.71  -1.971 -3.602]
2450	2	0	[ 0.7236 -4.004   0.4663 -2.521 ]
2451	2	1	[-1.689   0.1421 -0.4275 -2.293 ]
2452	2	3	[-5.004 -4.98  -3.861 -3.79 ]
2453	3	3	[-2.537 -1.047 -3.658  1.203]
2454	0	0	[ 0.7515 -2.73    0.1554 -2.176 ]
2455	1	1	[-3.926 -3.316 -4.652 -3.48 ]
2456	1	1	[-0.8535  0.2458 -0.2208 -1.391 ]
2457	0	0	[-0.992 -2.924 -1.027 -2.672]
2458	2	2	[-1.832  -0.776   2.652   0.0336]
2459	0	0	[ 0.1547 -1.832  -0.776   0.0336]
2460	1	1	[-4.23    0.2842 -3.602  -4.375 ]
2461	3	1	[-0.801    2.3     -0.01216  1.765  ]
2462	0	0	[ 1.791 -1.593  0.348 -2.379]
2463	0	0	[-4.793 -5.62  -5.734 -5.35 ]
2464	2	2	[-0.138  -0.3862  0.551   0.5103]
2465	3	3	[-4.57  -5.805 -3.28  -3.1  ]
2466	2	2	[-4.555 -4.957 -4.438 -4.453]
2467	2	2	[-6.004 -4.176  2.336 -4.383]
2468	0	0	[-2.098 -3.943 -4.71  -5.37 ]
2469	3	3	[1.084  0.7993 2.023  2.475 ]
2470	3	3	[-4.035 -3.67  -4.883 -3.107]
2471	3	1	[-5.67  -3.625 -5.71  -4.57 ]
2472	0	0	[ 1.528   0.6543  0.2747 -0.2937]
2473	2	2	[-0.00969 -0.9      1.153   -0.891  ]
2474	3	3	[-0.11743 -0.3208  -0.6523   1.519  ]
2475	0	3	[-1.95   -4.156  -4.79   -0.8955]
2476	0	0	[ 0.5464 -4.79   -0.8955 -4.156 ]
2477	2	3	[-4.055 -4.37  -1.768 -1.754]
2478	0	0	[-1.416 -1.754 -4.055 -4.37 ]
2479	0	1	[-1.552  -0.7124 -1.863  -0.837 ]
2480	2	1	[ 1.344  3.469  0.383 -1.123]
2481	3	3	[-4.32  -5.11  -4.566 -2.332]
2482	3	2	[2.086 1.714 3.707 3.629]
2483	3	3	[-2.17  -3.066 -1.6   -0.196]
2484	2	2	[-3.133  -3.215  -0.3123 -2.725 ]
2485	3	3	[-0.5015  1.774   0.9546  2.182 ]
2486	3	3	[1.145 2.182 2.342 3.887]
2487	3	1	[-5.145 -3.416 -4.65  -5.06 ]
2488	0	0	[ 0.754   0.0371 -2.557  -3.74  ]
2489	2	0	[-0.3643 -3.28   -2.582  -3.203 ]
2490	2	2	[-4.906 -5.406 -2.465 -5.51 ]
2491	3	3	[-2.176 -4.31  -2.998  3.322]
2492	2	2	[-4.31   -2.176  -0.4585 -2.998 ]
2493	1	1	[-2.97   1.916 -4.625 -2.932]
2494	1	1	[-3.98  -2.58  -3.994 -3.334]
2495	3	1	[-3.717  -0.5684 -4.035  -2.014 ]
2496	0	2	[-3.273  -3.895  -0.5684 -3.717 ]
2497	3	3	[-5.46  -5.113 -6.3   -1.089]
2498	2	2	[-5.957 -5.234 -2.998 -5.97 ]
2499	3	2	[-2.871 -3.783 -0.438 -3.254]
2500	2	2	[-5.418 -5.32  -5.04  -5.84 ]
2501	3	3	[2.912 3.01  2.049 4.566]
2502	1	1	[ 1.143    4.125    0.02217 -0.8076 ]
2503	3	2	[-5.66  -6.11  -5.492 -6.094]
2504	2	0	[-5.492 -5.66  -5.71  -6.11 ]
2505	1	2	[-5.49  -5.41  -4.453 -5.875]
2506	2	2	[ 2.15   1.238  2.912 -1.711]
2507	0	0	[ 4.547   -0.03342  0.407    3.713  ]
2508	3	3	[-2.182 -3.654 -2.111 -1.744]
2509	3	3	[-2.719  1.851 -1.778  2.826]
2510	3	2	[-3.693 -4.184 -3.129 -3.707]
2511	1	1	[-5.14  -4.188 -5.78  -5.156]
2512	2	2	[-0.9805  0.3496  3.146   2.39  ]
2513	0	2	[-4.62  -4.844 -4.52  -4.797]
2514	2	1	[ 1.699  2.43  -1.403 -1.153]
2515	3	3	[-2.459 -2.215  0.866  1.112]
2516	3	2	[-2.215   -2.459    0.866    0.02301]
2517	1	1	[-2.652   0.1444 -2.645  -2.617 ]
2518	1	1	[-2.652  1.111 -2.617 -2.645]
2519	3	3	[-5.527 -4.105 -5.21  -1.239]
2520	3	0	[ 1.688   1.194  -0.1724 -0.1061]
2521	1	1	[-1.155   1.62    0.4983  0.383 ]
2522	3	2	[-0.7217 -0.4668  0.7153  0.191 ]
2523	3	3	[-0.7217  0.7153 -0.4668  1.982 ]
2524	2	2	[-1.349  -1.081  -0.4304 -1.0205]
2525	0	0	[-0.81  -3.62  -1.713 -3.104]
2526	3	3	[-4.887  -6.086  -6.082   0.6226]
2527	3	3	[-3.041 -2.438 -3.277 -2.303]
2528	0	1	[-3.781 -2.438 -3.041 -3.277]
2529	0	2	[-2.586 -2.791 -1.768 -2.326]
2530	1	3	[-4.414  1.008 -1.996  1.548]
2531	2	1	[-4.414   1.548   0.6816 -1.996 ]
2532	0	0	[-2.158 -3.865 -3.695 -3.275]
2533	0	0	[ 0.2869 -1.367  -3.117  -0.6055]
2534	3	0	[ 0.498  0.128 -2.166  0.204]
2535	2	3	[ 0.128 -2.166 -0.651  0.498]
2536	1	2	[-0.7705 -2.13   -0.437  -1.287 ]
2537	1	1	[-2.951   0.4524 -2.996  -3.32  ]
2538	2	2	[1.35  1.814 2.45  0.966]
2539	0	0	[-1.642 -3.572 -2.797 -2.377]
2540	3	1	[-1.585   0.67   -1.465   0.2079]
2541	1	1	[ 0.67   2.57  -1.465 -1.585]
2542	0	1	[1.342   1.855   0.09503 1.338  ]
2543	1	1	[-5.32  -3.555 -6.074 -5.547]
2544	0	0	[ 1.789   1.169  -1.569   0.9106]
2545	1	1	[ 1.169   2.514   0.9106 -1.569 ]
2546	3	3	[-1.138  -1.487  -1.059  -0.5137]
2547	2	3	[-3.174 -3.758 -3.15  -2.537]
2548	1	1	[-4.754  1.421 -4.99  -4.723]
2549	2	0	[-1.199 -1.528 -1.783 -2.432]
2550	0	3	[-2.654 -3.736 -2.477  1.015]
2551	3	2	[-4.277 -3.865 -1.767 -3.879]
2552	2	0	[-1.767 -3.865 -4.457 -4.277]
2553	2	3	[-4.9   -4.664 -5.273 -4.207]
2554	1	1	[-3.307 -2.469 -2.982 -3.564]
2555	3	2	[-3.844 -5.11  -3.738 -4.24 ]
2556	1	1	[-1.888  0.777 -1.843  0.322]
2557	2	2	[-4.23  -4.06   2.102 -1.135]
2558	1	1	[-3.9   -1.704 -4.637 -2.008]
2559	1	3	[-2.107 -3.709 -3.82  -1.245]
2560	1	2	[-3.809 -3.69  -3.209 -3.955]
2561	2	2	[-1.464  1.648  4.258  1.116]
2562	3	2	[-3.217 -3.38  -0.334 -0.672]
2563	3	1	[1.238 2.07  1.082 1.691]
2564	1	1	[-4.83  -3.607 -5.312 -4.43 ]
2565	3	2	[-3.086 -3.402 -2.791 -2.973]
2566	1	1	[-1.36  -1.183 -1.912 -1.965]
2567	0	0	[ 1.542 -3.402 -3.361 -2.559]
2568	2	3	[-2.197 -2.826 -1.195  0.74 ]
2569	3	2	[-2.197 -2.826  0.74  -1.854]
2570	2	2	[-3.617 -3.693 -1.749 -3.455]
2571	3	0	[-0.761  -2.227  -0.8237 -1.584 ]
2572	0	3	[-4.17   -2.713  -1.7295  0.9453]
2573	0	0	[-4.3   -5.867 -6.08  -4.87 ]
2574	0	0	[3.428  0.1901 3.32   1.028 ]
2575	0	0	[-2.482 -4.164 -4.734 -4.742]
2576	3	3	[-4.734 -4.742 -4.164 -2.768]
2577	1	0	[-5.703 -6.242 -6.023 -5.754]
2578	2	2	[-3.092 -4.418 -1.506 -2.646]
2579	1	1	[ 0.1691  1.295   0.7993 -3.406 ]
2580	2	3	[-2.877 -4.35  -0.979  0.909]
2581	3	3	[-4.76  -4.61  -2.873 -1.588]
2582	0	0	[-3.02  -4.81  -3.428 -3.17 ]
2583	2	2	[-5.133 -3.236 -2.596 -4.645]
2584	1	1	[-2.447  1.103 -2.846 -2.059]
2585	0	0	[ 0.848   0.6567  0.3882 -0.9688]
2586	1	1	[-4.172e-01  3.568e+00 -1.229e-03 -1.789e+00]
2587	1	1	[-3.771 -1.94  -2.52  -3.027]
2588	2	2	[-0.2793 -0.5884  2.934   1.697 ]
2589	2	3	[-0.8433 -2.729   1.153   2.662 ]
2590	1	1	[ 1.345   3.955   0.9307 -0.7075]
2591	2	3	[-3.742  -3.6    -0.7065 -0.2296]
2592	1	2	[-0.8447 -0.9004 -0.5386 -1.861 ]
2593	1	0	[-0.8447 -1.474  -1.861  -1.554 ]
2594	2	3	[-2.05  -3.307 -1.753 -1.62 ]
2595	3	2	[-1.121 -1.909  2.557 -0.543]
2596	1	1	[-2.723 -1.037 -1.77  -2.107]
2597	3	3	[-4.08  -3.979 -3.332 -1.017]
2598	0	0	[ 1.572  -1.8125 -0.588  -3.07  ]
2599	1	1	[-4.33  -1.406 -4.383 -4.324]
2600	3	2	[-1.519 -0.406  2.5    2.47 ]
2601	1	1	[-5.22  -3.797 -4.86  -4.312]
2602	1	1	[-0.7227  2.91   -0.1022  0.7065]
2603	2	2	[-2.795 -2.818  1.827 -2.889]
2604	2	2	[-4.637 -4.637 -3.828 -5.637]
2605	3	3	[-4.637 -5.637 -4.637 -2.516]
2606	2	1	[-4.188 -3.178 -5.52  -4.453]
2607	2	2	[-5.098 -4.887 -3.494 -4.992]
2608	0	3	[-0.04227 -0.3845  -0.0612   0.731  ]
2609	3	1	[-5.55  -5.066 -6.152 -5.883]
2610	1	0	[-5.066 -5.496 -5.55  -6.152]
2611	1	1	[-0.5312  1.931   0.5254  0.7505]
2612	3	3	[-4.97  -4.793 -4.938 -1.447]
2613	3	3	[-0.03455 -0.3347   0.06158  0.1676 ]
2614	2	2	[-1.681  -2.857   0.2927 -0.1125]
2615	1	3	[-1.292   0.563  -0.992   0.7466]
2616	2	1	[-0.9995 -0.354  -0.8833 -0.6343]
2617	0	0	[ 3.787  -2.773  -2.6    -0.8613]
2618	1	0	[-3.377 -4.707 -4.746 -5.18 ]
2619	1	3	[-4.062 -3.326 -3.889 -3.238]
2620	0	0	[-2.617 -3.889 -3.238 -4.062]
2621	3	1	[-2.605 -1.785 -2.393 -2.23 ]
2622	3	2	[ 0.1914 -0.6055  1.864   0.1882]
2623	1	2	[-4.383 -4.797 -3.217 -3.283]
2624	2	2	[-0.5664 -1.915   0.847  -2.93  ]
2625	2	2	[-1.915  -2.93    1.372  -0.5664]
2626	1	1	[-3.53  -2.533 -3.129 -3.314]
2627	0	0	[-2.648 -3.53  -3.314 -3.129]
2628	1	1	[-3.777 -2.504 -4.13  -3.48 ]
2629	1	2	[-4.605 -4.45  -3.457 -5.23 ]
2630	1	1	[-2.297    0.526   -4.54     0.00695]
2631	1	3	[ 0.568  1.214 -1.458  2.11 ]
2632	1	1	[ 2.11   3.748 -1.458  0.568]
2633	0	0	[3.785 2.14  3.201 2.395]
2634	1	2	[2.395 0.738 3.201 2.14 ]
2635	2	1	[-4.945 -3.531 -4.023 -4.953]
2636	2	3	[ 0.0989 -2.744  -0.4685  1.337 ]
2637	2	3	[-4.758  -3.174  -0.6377  0.853 ]
2638	2	2	[-3.174  0.853  2.021 -4.758]
2639	3	0	[-3.53  -4.363 -5.496 -4.434]
2640	3	2	[-4.156 -3.693 -1.308 -3.295]
2641	0	2	[-3.457 -2.467 -1.922 -3.291]
2642	2	3	[-2.467 -3.291 -2.178 -1.922]
2643	3	3	[-0.131  -0.534  -0.8096  1.573 ]
2644	2	2	[-0.8096 -0.534   1.564  -0.131 ]
2645	1	1	[ 0.5728  1.76   -1.443  -0.1707]
2646	1	1	[-1.443   1.815   0.5728 -0.1707]
2647	0	0	[ 1.07  -0.261 -1.365 -0.565]
2648	3	3	[-4.2   -2.922 -2.932 -2.21 ]
2649	1	1	[-4.2   -1.495 -2.932 -2.922]
2650	0	0	[-1.779 -3.611 -2.5   -2.762]
2651	0	2	[-3.514 -3.611 -2.5   -2.762]
2652	1	2	[0.253  0.6514 1.553  0.515 ]
2653	3	3	[-3.354 -3.293 -3.879  2.64 ]
2654	1	1	[-3.293   0.6763 -3.879  -3.354 ]
2655	0	0	[-0.2812 -3.947  -2.404  -4.22  ]
2656	2	2	[-5.027 -2.238 -2.186 -3.275]
2657	2	3	[-3.82  -3.723 -2.39  -2.264]
2658	1	1	[-4.23  -1.992 -3.543 -2.707]
2659	3	3	[-2.91   -2.832  -3.27   -0.6626]
2660	2	2	[-2.748 -2.594  1.851 -1.574]
2661	3	3	[-3.123   0.2756 -0.818   0.549 ]
2662	0	0	[1.944 1.396 1.721 1.612]
2663	1	1	[-2.049  3.172 -2.871 -2.021]
2664	2	2	[-2.434 -2.475 -2.238 -2.74 ]
2665	0	1	[-4.145 -3.242 -5.35  -4.184]
2666	2	2	[-2.465  -3.176  -0.8213 -0.9277]
2667	0	2	[-2.01   -2.035   0.2172 -2.484 ]
2668	2	0	[-3.84  -4.62  -5.    -4.953]
2669	3	1	[-5.26  -4.707 -5.14  -4.734]
2670	0	2	[1.573  0.6997 1.677  1.511 ]
2671	3	0	[-2.371 -3.691 -3.164 -2.41 ]
2672	3	3	[-3.217  -3.697  -0.845   0.9243]
2673	0	0	[ 0.11395 -3.217   -3.697   -0.845  ]
2674	2	2	[-4.21  -3.492 -2.875 -3.537]
2675	3	3	[-3.492 -3.537 -4.21  -2.875]
2676	0	1	[-3.715 -1.286 -4.78  -3.96 ]
2677	2	1	[ 0.3064  1.068  -0.6655 -1.39  ]
2678	3	0	[-0.7666 -0.988  -2.107  -2.373 ]
2679	0	0	[ 0.285   -1.635    0.02032 -0.2559 ]
2680	3	2	[-5.727 -5.43  -5.266 -5.56 ]
2681	2	1	[1.108  1.752  0.6284 1.441 ]
2682	0	0	[2.041 1.752 1.108 1.441]
2683	0	0	[2.377  0.332  0.3335 0.6104]
2684	2	3	[-3.041 -4.14  -3.307 -2.514]
2685	2	2	[-1.23   -1.58   -0.4583 -1.016 ]
2686	1	1	[-2.422 -1.736 -4.164 -3.67 ]
2687	2	2	[-2.422e+00 -3.670e+00 -2.342e-03 -4.164e+00]
2688	3	2	[-0.71    0.0833  2.088   1.252 ]
2689	0	2	[-0.4739 -1.227   0.3118  0.1106]
2690	3	3	[1.18   1.068  0.4824 1.788 ]
2691	2	2	[-2.621 -0.275  2.197 -4.06 ]
2692	1	1	[-2.805  2.512 -3.09  -4.305]
2693	1	3	[-1.283  -1.864  -2.61   -0.7383]
2694	2	1	[-1.332   -0.05066 -0.2751  -0.5654 ]
2695	2	2	[-0.4268  0.818   1.537  -1.412 ]
2696	3	2	[-1.208  -0.9893  2.209   1.843 ]
2697	1	3	[-1.208   1.842  -0.9893  2.209 ]
2698	3	3	[-5.555 -5.875 -5.723 -5.47 ]
2699	1	2	[-6.336 -5.69  -5.258 -6.254]
2700	0	0	[-5.418 -5.555 -5.875 -5.723]
2701	1	0	[-5.258 -5.348 -6.336 -6.254]
2702	3	2	[-3.254   -2.744    0.06805 -1.907  ]
2703	3	0	[ 0.448  -2.43   -0.88   -0.6406]
2704	0	0	[-3.598 -4.562 -4.51  -3.924]
2705	0	0	[-4.305 -5.582 -5.574 -5.754]
2706	2	0	[-1.218 -2.42  -4.207 -3.469]
2707	1	1	[-3.56   -0.7036 -3.99   -4.94  ]
2708	2	2	[-2.553 -2.385 -1.655 -3.088]
2709	3	1	[-3.188e+00 -3.225e-03 -4.395e+00 -1.286e+00]
2710	0	2	[-4.56  -4.184 -2.895 -4.344]
2711	1	2	[-4.043 -3.803 -3.709 -4.414]
2712	0	0	[2.277  1.697  0.9277 0.2397]
2713	2	0	[-0.71  -1.285 -1.094 -1.481]
2714	0	0	[-0.007645 -0.9834   -0.0137   -2.13    ]
2715	2	1	[-1.075 -0.641 -1.291 -1.016]
2716	3	3	[-4.523 -3.963 -3.787 -2.605]
2717	0	0	[-2.068 -3.889 -4.152 -4.848]
2718	1	2	[-4.17  -3.924 -3.525 -3.969]
2719	3	3	[-1.195  -2.088  -0.94    0.7495]
2720	0	3	[ 1.271 -2.365 -0.254  1.656]
2721	0	1	[-5.453 -3.744 -4.375 -4.504]
2722	2	1	[-2.572 -2.309 -3.715 -3.262]
2723	0	0	[-4.562 -5.28  -4.77  -4.844]
2724	0	0	[-2.121 -5.266 -6.816 -6.094]
2725	1	1	[-1.9375 -0.921  -5.664  -3.496 ]
2726	0	0	[-3.904 -4.13  -5.117 -4.797]
2727	0	0	[2.082 1.478 0.829 1.626]
2728	0	0	[-4.43  -4.797 -5.68  -5.402]
2729	2	2	[ 1.     2.955  4.71  -0.71 ]
2730	2	2	[-5.473 -5.047 -4.695 -5.32 ]
2731	2	2	[2.748 1.427 2.8   1.481]
2732	2	3	[1.481 1.427 2.598 2.748]
2733	0	2	[2.28  0.639 2.973 2.47 ]
2734	1	0	[2.973 1.89  2.47  0.639]
2735	0	0	[-2.742 -4.02  -4.258 -3.72 ]
2736	1	1	[0.731  1.239  0.4514 1.182 ]
2737	3	3	[-0.7705 -1.424  -2.451   0.2169]
2738	1	2	[-3.168 -4.336 -1.454 -4.01 ]
2739	0	0	[-0.7393 -3.168  -4.01   -1.454 ]
2740	0	3	[-1.492  -2.65   -1.2    -0.4338]
2741	1	1	[-4.09   2.832 -1.164 -0.963]
2742	3	3	[-4.52   -4.867  -5.375   0.2854]
2743	1	1	[-4.523   0.2852 -3.43   -5.004 ]
2744	3	2	[-3.    -3.012 -1.892 -3.39 ]
2745	2	2	[-2.73  -3.69  -2.408 -2.988]
2746	2	2	[-3.254 -4.355 -2.037 -5.36 ]
2747	1	1	[ 0.2327  2.188  -1.139   0.2937]
2748	2	2	[-1.139   0.2937  2.01    0.2327]
2749	2	3	[-3.754 -4.332 -3.996 -2.29 ]
2750	1	0	[ 2.1    -1.218  -0.961   0.4773]
2751	1	1	[ 0.267   0.6494 -2.322  -1.212 ]
2752	2	2	[-2.574 -1.243  1.094 -1.838]
2753	0	2	[-1.838 -3.299 -1.243 -2.574]
2754	3	3	[-3.646 -2.268 -0.446  0.265]
2755	0	1	[-2.602  -1.8955 -3.273  -4.25  ]
2756	3	2	[-4.25   -3.273  -1.8955 -2.117 ]
2757	3	2	[-2.268 -2.533 -0.446 -3.646]
2758	0	0	[ 2.145    1.283    1.735   -0.03038]
2759	3	3	[-1.739  -3.693  -4.066  -0.7295]
2760	1	0	[-1.752 -3.014 -3.05  -2.865]
2761	0	0	[-0.2412 -3.05   -1.752  -2.865 ]
2762	2	2	[-4.83  -3.87  -3.418 -5.5  ]
2763	1	0	[-2.047 -4.3   -3.768 -4.03 ]
2764	3	3	[ 0.985  -1.565  -0.0885  1.912 ]
2765	0	3	[-0.7803 -1.641  -2.205  -0.554 ]
2766	3	2	[-0.9043 -3.021   0.2869 -1.943 ]
2767	1	3	[-2.879  -2.838  -3.842  -0.1532]
2768	1	1	[-4.01  -2.273 -3.365 -3.506]
2769	2	0	[1.853 0.732 1.716 0.448]
2770	1	0	[-0.1252 -0.935  -2.074  -2.84  ]
2771	1	1	[-2.652 -2.65  -4.41  -2.928]
2772	3	3	[-3.496 -2.898 -1.945 -1.274]
2773	1	0	[-1.945 -2.248 -3.496 -2.898]
2774	1	1	[-3.38    1.102  -4.27   -0.2391]
2775	1	3	[-1.01   -0.409  -0.4514 -0.0231]
2776	0	0	[-2.121 -6.54  -6.082 -5.78 ]
2777	2	0	[-5.594 -5.754 -5.848 -5.74 ]
2778	0	2	[-2.236 -2.12  -1.579 -2.799]
2779	2	2	[-2.707 -1.96  -0.777 -3.5  ]
2780	3	3	[ 1.14  -1.039 -0.71   2.508]
2781	2	3	[1.479 3.547 4.535 4.6  ]
2782	0	0	[-0.6436 -4.098  -3.928  -3.916 ]
2783	2	2	[-0.4185 -1.102   0.5464  0.4717]
2784	0	2	[1.037 2.898 3.01  1.784]
2785	3	3	[-4.22  -3.92  -4.855 -2.713]
2786	2	3	[-3.965 -4.95  -3.46  -2.742]
2787	3	3	[ 2.818  -0.7144 -1.189   2.994 ]
2788	2	2	[-0.936 -0.268  3.057 -1.072]
2789	3	3	[-3.248 -4.34  -2.205  2.064]
2790	3	3	[-6.76  -6.777 -7.12  -5.477]
2791	1	3	[ 0.09814  0.3906  -1.367    0.8887 ]
2792	0	0	[ 2.193  -1.426   1.665   0.8403]
2793	0	0	[ 0.692 -2.422 -3.701 -2.77 ]
2794	2	2	[-1.138  -1.011  -0.9907 -3.742 ]
2795	2	2	[-3.723 -2.82  -2.266 -4.28 ]
2796	3	3	[-3.314  -3.242  -3.281  -0.3909]
2797	2	2	[-4.527 -3.932 -2.799 -4.055]
2798	0	0	[-3.502 -5.652 -4.61  -6.156]
2799	1	1	[-2.744   0.4644 -1.071  -2.748 ]
2800	3	1	[-2.15   1.308 -1.275 -1.648]
2801	0	0	[-1.715 -6.215 -6.11  -4.76 ]
2802	1	1	[-1.86  -1.431 -3.523 -2.438]
2803	3	3	[-1.195 -3.043 -3.668  1.307]
2804	3	2	[-1.445 -1.372 -0.931 -1.51 ]
2805	0	3	[-4.793 -4.047 -4.92  -1.965]
2806	3	1	[-4.047 -1.965 -4.92  -4.52 ]
2807	1	1	[-4.22    0.1421 -3.781  -3.588 ]
2808	0	1	[-3.588 -2.357 -3.781 -4.22 ]
2809	3	2	[-2.918  -1.144   0.4607 -0.8784]
2810	0	0	[ 0.947  -1.144   0.4607 -2.918 ]
2811	3	0	[-3.078 -4.13  -4.39  -3.316]
2812	3	3	[-5.5   -5.293 -4.402  0.128]
2813	0	3	[-2.281  -1.476  -1.936  -0.3633]
2814	3	3	[0.561 3.508 2.117 3.814]
2815	3	1	[0.561 3.508 2.117 1.98 ]
2816	3	3	[-3.93  -3.787 -3.055 -2.953]
2817	2	3	[ 0.2583 -0.5923 -0.1746  1.644 ]
2818	3	3	[-4.703 -4.746 -3.691 -1.15 ]
2819	0	2	[-4.09  -5.066 -2.771 -4.81 ]
2820	0	0	[ 2.34  -2.445 -1.688 -4.92 ]
2821	3	3	[-1.745  -2.152  -0.3833 -0.2065]
2822	3	3	[-2.492 -3.87  -4.367 -1.936]
